hashtag	cluster_C_leader(userID)	relative_frequency_H_C	frequency_H_in_C	frequency_H_overall	count_H_in_C	count_hashtags_in_C	count_H_entire_dataset	count_hashtags_entire_dataset
stoprussia	 1424844847115079682	43.93	.14	.0031865	1	7	282	88498
zelenskyy	 1424844847115079682	295.04	.14	.0004745	1	7	42	88498
longcovid	 1425051930750033947	37.66	.77	.0204411	7	9	1809	88498
longcovid	 1425051930750033947	37.66	.77	.0204411	7	9	1809	88498
longcovid	 1425051930750033947	37.66	.77	.0204411	7	9	1809	88498
myalgicencephalomyelitis	 1425051930750033947	3254.43	.11	.0000338	1	9	3	88498
youdoyou	 1425051930750033947	4888.88	.11	.0000225	1	9	2	88498
longcovid	 1425051930750033947	37.66	.77	.0204411	7	9	1809	88498
longcovid	 1425051930750033947	37.66	.77	.0204411	7	9	1809	88498
longcovid	 1425051930750033947	37.66	.77	.0204411	7	9	1809	88498
longcovid	 1425051930750033947	37.66	.77	.0204411	7	9	1809	88498
johnsonout31	 1425368203996372994	2363.36	.16	.0000677	1	6	6	88498
russiaukrainecrisis	 1425368203996372994	1288.24	.16	.0001242	1	6	11	88498
tories	 1425368203996372994	90.19	.16	.0017740	1	6	157	88498
nazaninfree	 1425368203996372994	14792.89	.50	.0000338	3	6	3	88498
nazaninfree	 1425368203996372994	14792.89	.50	.0000338	3	6	3	88498
nazaninfree	 1425368203996372994	14792.89	.50	.0000338	3	6	3	88498
texas	 1425867981112893448	98.33	.16	.0016271	2	12	144	88498
grid	 1425867981112893448	1773.83	.08	.0000451	1	12	4	88498
voteearly	 1425867981112893448	7111.11	.16	.0000225	2	12	2	88498
vote	 1425867981112893448	26.40	.33	.0124974	4	12	1106	88498
txvotes	 1425867981112893448	7142.85	.08	.0000112	1	12	1	88498
voteearly	 1425867981112893448	7111.11	.16	.0000225	2	12	2	88498
texas	 1425867981112893448	98.33	.16	.0016271	2	12	144	88498
txlege	 1425867981112893448	138.82	.16	.0011525	2	12	102	88498
bookbans	 1425867981112893448	3555.55	.08	.0000225	1	12	2	88498
txed	 1425867981112893448	544.95	.08	.0001468	1	12	13	88498
txlege	 1425867981112893448	138.82	.16	.0011525	2	12	102	88498
freadom	 1425867981112893448	3555.55	.08	.0000225	1	12	2	88498
lismorefloods	 1426046580507824129	1549.52	.28	.0001807	7	25	16	88498
nswpol	 1426046580507824129	400.80	.24	.0005988	6	25	53	88498
auspol	 1426046580507824129	10.11	.20	.0197631	5	25	1749	88498
lismorefloods	 1426046580507824129	1549.52	.28	.0001807	7	25	16	88498
nswpol	 1426046580507824129	400.80	.24	.0005988	6	25	53	88498
auspol	 1426046580507824129	10.11	.20	.0197631	5	25	1749	88498
auspol	 1426046580507824129	10.11	.20	.0197631	5	25	1749	88498
lismorefloods	 1426046580507824129	1549.52	.28	.0001807	7	25	16	88498
nswpol	 1426046580507824129	400.80	.24	.0005988	6	25	53	88498
auspol	 1426046580507824129	10.11	.20	.0197631	5	25	1749	88498
lismore	 1426046580507824129	833.11	.32	.0003841	8	25	34	88498
lismorefloods	 1426046580507824129	1549.52	.28	.0001807	7	25	16	88498
auspol	 1426046580507824129	10.11	.20	.0197631	5	25	1749	88498
nswpol	 1426046580507824129	400.80	.24	.0005988	6	25	53	88498
climatechange	 1426046580507824129	147.51	.08	.0005423	2	25	48	88498
climatecrisis	 1426046580507824129	29.74	.04	.0013446	1	25	119	88498
lismorefloods	 1426046580507824129	1549.52	.28	.0001807	7	25	16	88498
nswpol	 1426046580507824129	400.80	.24	.0005988	6	25	53	88498
lismorefloods	 1426046580507824129	1549.52	.28	.0001807	7	25	16	88498
nswpol	 1426046580507824129	400.80	.24	.0005988	6	25	53	88498
climatechange	 1426046580507824129	147.51	.08	.0005423	2	25	48	88498
lismorefloods	 1426046580507824129	1549.52	.28	.0001807	7	25	16	88498
insiders	 1426046580507824129	13.56	.04	.0029492	1	25	261	88498
climatedeniers	 1426046580507824129	3555.55	.08	.0000225	2	25	2	88498
climatedeniers	 1426046580507824129	3555.55	.08	.0000225	2	25	2	88498
bced	 1427453911070347267	267.84	.23	.0008587	10	42	76	88498
covid19bc	 1427453911070347267	652.22	.28	.0004293	12	42	38	88498
dotherightthing	 1427453911070347267	888.88	.02	.0000225	1	42	2	88498
bcpoli	 1427453911070347267	8.34	.02	.0023955	1	42	212	88498
covid19bc	 1427453911070347267	652.22	.28	.0004293	12	42	38	88498
covid19ab	 1427453911070347267	11.53	.04	.0034690	2	42	307	88498
bced	 1427453911070347267	267.84	.23	.0008587	10	42	76	88498
accessibility	 1427453911070347267	1777.77	.04	.0000225	2	42	2	88498
bced	 1427453911070347267	267.84	.23	.0008587	10	42	76	88498
covid19bc	 1427453911070347267	652.22	.28	.0004293	12	42	38	88498
accessibility	 1427453911070347267	1777.77	.04	.0000225	2	42	2	88498
omicron	 1427453911070347267	2.87	.02	.0069606	1	42	616	88498
bced	 1427453911070347267	267.84	.23	.0008587	10	42	76	88498
covid19bc	 1427453911070347267	652.22	.28	.0004293	12	42	38	88498
drhenry	 1427453911070347267	888.88	.02	.0000225	1	42	2	88498
covid19bc	 1427453911070347267	652.22	.28	.0004293	12	42	38	88498
covid19ab	 1427453911070347267	11.53	.04	.0034690	2	42	307	88498
n95	 1427453911070347267	27.65	.02	.0007231	1	42	64	88498
hepafilters	 1427453911070347267	1785.71	.02	.0000112	1	42	1	88498
covidisairborne	 1427453911070347267	10.99	.04	.0036385	2	42	322	88498
bced	 1427453911070347267	267.84	.23	.0008587	10	42	76	88498
bced	 1427453911070347267	267.84	.23	.0008587	10	42	76	88498
covidisairborne	 1427453911070347267	10.99	.04	.0036385	2	42	322	88498
covid19bc	 1427453911070347267	652.22	.28	.0004293	12	42	38	88498
bced	 1427453911070347267	267.84	.23	.0008587	10	42	76	88498
whmis	 1427453911070347267	1785.71	.02	.0000112	1	42	1	88498
covid19bc	 1427453911070347267	652.22	.28	.0004293	12	42	38	88498
covidisnotover	 1427453911070347267	4.50	.02	.0044407	1	42	393	88498
maskmandate	 1427453911070347267	194.30	.09	.0004632	4	42	41	88498
bced	 1427453911070347267	267.84	.23	.0008587	10	42	76	88498
covid19bc	 1427453911070347267	652.22	.28	.0004293	12	42	38	88498
covid19bc	 1427453911070347267	652.22	.28	.0004293	12	42	38	88498
maskmandate	 1427453911070347267	194.30	.09	.0004632	4	42	41	88498
covid19bc	 1427453911070347267	652.22	.28	.0004293	12	42	38	88498
bced	 1427453911070347267	267.84	.23	.0008587	10	42	76	88498
maskmandates	 1427453911070347267	147.60	.02	.0001355	1	42	12	88498
bced	 1427453911070347267	267.84	.23	.0008587	10	42	76	88498
covid19bc	 1427453911070347267	652.22	.28	.0004293	12	42	38	88498
maskmandate	 1427453911070347267	194.30	.09	.0004632	4	42	41	88498
covid19bc	 1427453911070347267	652.22	.28	.0004293	12	42	38	88498
emergency	 1427453911070347267	27.65	.02	.0007231	1	42	64	88498
ba2variant	 1427453911070347267	57.11	.02	.0003502	1	42	31	88498
noconfidence	 1427611327552532482	4444.44	.10	.0000225	1	10	2	88498
saveournhs	 1427611327552532482	1107.41	.10	.0000903	1	10	8	88498
emergencygovernment	 1427611327552532482	8928.57	.10	.0000112	1	10	1	88498
partygate	 1427611327552532482	47.96	.20	.0041695	2	10	369	88498
partygate	 1427611327552532482	47.96	.20	.0041695	2	10	369	88498
saveourdemocracy	 1427611327552532482	8928.57	.10	.0000112	1	10	1	88498
localelections	 1427611327552532482	805.15	.10	.0001242	1	10	11	88498
gtto	 1427611327552532482	140.48	.10	.0007118	1	10	63	88498
johnsonout	 1427611327552532482	24.34	.20	.0082148	2	10	727	88498
johnsonout88	 1427611327552532482	2958.57	.10	.0000338	1	10	3	88498
wirwollenmaskenpflicht	 1429016867532849153	6090.80	.55	.0000903	5	9	8	88498
diemaskebleibtauf	 1429016867532849153	3542.67	.44	.0001242	4	9	11	88498
wirwollenmaskenpflicht	 1429016867532849153	6090.80	.55	.0000903	5	9	8	88498
wirwollenmaskenpflicht	 1429016867532849153	6090.80	.55	.0000903	5	9	8	88498
diemaskebleibtauf	 1429016867532849153	3542.67	.44	.0001242	4	9	11	88498
diemaskebleibtauf	 1429016867532849153	3542.67	.44	.0001242	4	9	11	88498
wirwollenmaskenpflicht	 1429016867532849153	6090.80	.55	.0000903	5	9	8	88498
diemaskebleibtauf	 1429016867532849153	3542.67	.44	.0001242	4	9	11	88498
wirwollenmaskenpflicht	 1429016867532849153	6090.80	.55	.0000903	5	9	8	88498
longcovidkids	 1429173826689064961	297.69	.37	.0012429	3	8	110	88498
longcovidkids	 1429173826689064961	297.69	.37	.0012429	3	8	110	88498
longcovidkids	 1429173826689064961	297.69	.37	.0012429	3	8	110	88498
pwme	 1429173826689064961	567.40	.25	.0004406	2	8	39	88498
panspandas	 1429173826689064961	10714.28	.12	.0000112	1	8	1	88498
pwme	 1429173826689064961	567.40	.25	.0004406	2	8	39	88498
pans	 1429173826689064961	5543.23	.25	.0000451	2	8	4	88498
covid19	 1429173826689064961	4.09	.12	.0292887	1	8	2592	88498
สู้ไปด้วยกันนะเปี๊ยก	 1429631573981233154	1033.97	.07	.0000677	1	14	6	88498
ohmfluke	 1429631573981233154	50.09	.21	.0041921	3	14	371	88498
โอห์มฟลุ้ค	 1429631573981233154	101.00	.21	.0020791	3	14	184	88498
ohmfluke	 1429631573981233154	50.09	.21	.0041921	3	14	371	88498
เจ้าแก้มก้อน	 1429631573981233154	29.49	.14	.0047458	2	14	420	88498
โอห์มไง	 1429631573981233154	52.05	.14	.0026893	2	14	238	88498
เรือรักโอห์มฟลุ้ค	 1429631573981233154	364.58	.07	.0001920	1	14	17	88498
เจ้าแก้มก้อน	 1429631573981233154	29.49	.14	.0047458	2	14	420	88498
โอห์มไง	 1429631573981233154	52.05	.14	.0026893	2	14	238	88498
fluke_natouch	 1429631573981233154	15.22	.07	.0045989	1	14	407	88498
ohmthitiwat	 1429631573981233154	25.49	.07	.0027458	1	14	243	88498
โอห์มฟลุ้ค	 1429631573981233154	101.00	.21	.0020791	3	14	184	88498
ohmfluke	 1429631573981233154	50.09	.21	.0041921	3	14	371	88498
idolfanfestxloveat9	 1429631573981233154	3111.11	.07	.0000225	1	14	2	88498
ukraine	 1430026082984595462	8.58	.75	.0874031	9	12	7735	88498
ukraine	 1430026082984595462	8.58	.75	.0874031	9	12	7735	88498
breaking	 1430026082984595462	17.39	.08	.0045989	1	12	407	88498
ukraine	 1430026082984595462	8.58	.75	.0874031	9	12	7735	88498
ukraine	 1430026082984595462	8.58	.75	.0874031	9	12	7735	88498
ukraine	 1430026082984595462	8.58	.75	.0874031	9	12	7735	88498
ukraine	 1430026082984595462	8.58	.75	.0874031	9	12	7735	88498
ukraine	 1430026082984595462	8.58	.75	.0874031	9	12	7735	88498
autodesk	 1430026082984595462	7142.85	.08	.0000112	1	12	1	88498
russia	 1430026082984595462	1.64	.08	.0486790	1	12	4308	88498
ukraine	 1430026082984595462	8.58	.75	.0874031	9	12	7735	88498
ukraine	 1430026082984595462	8.58	.75	.0874031	9	12	7735	88498
freetherefugees	 1430083013187043332	1610.30	.20	.0001242	1	5	11	88498
djokovicout	 1430083013187043332	2954.20	.20	.0000677	1	5	6	88498
freenovak	 1430083013187043332	1771.47	.20	.0001129	1	5	10	88498
ausopen	 1430083013187043332	505.81	.20	.0003954	1	5	35	88498
melbourneprotest	 1430083013187043332	4434.58	.20	.0000451	1	5	4	88498
ukraine	 1430905832246370308	6.29	.55	.0874031	5	9	7735	88498
russia	 1430905832246370308	13.55	.66	.0486790	6	9	4308	88498
ukrainerussiawar	 1430905832246370308	54.23	.22	.0040565	2	9	359	88498
ukraine	 1430905832246370308	6.29	.55	.0874031	5	9	7735	88498
russia	 1430905832246370308	13.55	.66	.0486790	6	9	4308	88498
ukrainerussiawar	 1430905832246370308	54.23	.22	.0040565	2	9	359	88498
ukraine	 1430905832246370308	6.29	.55	.0874031	5	9	7735	88498
russianarmy	 1430905832246370308	113.20	.11	.0009717	1	9	86	88498
russia	 1430905832246370308	13.55	.66	.0486790	6	9	4308	88498
breakthebias	 143148850	5534.03	1.00	.0001807	5	5	16	88498
breakthebias	 143148850	5534.03	1.00	.0001807	5	5	16	88498
breakthebias	 143148850	5534.03	1.00	.0001807	5	5	16	88498
breakthebias	 143148850	5534.03	1.00	.0001807	5	5	16	88498
breakthebias	 143148850	5534.03	1.00	.0001807	5	5	16	88498
martinlutherkingjr	 143159404	4000.00	.09	.0000225	1	11	2	88498
mlk	 143159404	86.58	.09	.0010395	1	11	92	88498
rachelmaddow	 143159404	1329.39	.09	.0000677	1	11	6	88498
maddow	 143159404	312.39	.18	.0005762	2	11	51	88498
goptherussianparty	 143159404	613.07	.09	.0001468	1	11	13	88498
istandwithukriane	 143159404	318.69	.09	.0002824	1	11	25	88498
putin	 143159404	11.87	.18	.0151641	2	11	1342	88498
putinwarcrimes	 143159404	153.19	.09	.0005875	1	11	52	88498
ukrainewar	 143159404	20.21	.09	.0044520	1	11	394	88498
vote	 143159404	14.40	.18	.0124974	2	11	1106	88498
votebluetosaveamerica	 143159404	531.28	.09	.0001694	1	11	15	88498
нетвойне	 1431888742780846082	213.64	.14	.0006553	1	7	58	88498
covidisntover	 1431888742780846082	317.74	.14	.0004406	1	7	39	88498
covid	 1431888742780846082	5.98	.42	.0701258	3	7	6206	88498
freerrrrrrange	 1431888742780846082	619.74	.14	.0002259	1	7	20	88498
rrrrrrange	 1431888742780846082	359.15	.28	.0007796	2	7	69	88498
covid19	 1431888742780846082	4.78	.14	.0292887	1	7	2592	88498
votesep2022	 1431888742780846082	12500.00	.14	.0000112	1	7	1	88498
johnsonout_23	 143222251	1907.35	.28	.0001468	2	7	13	88498
511jabdelay	 143222251	12444.44	.28	.0000225	2	7	2	88498
wearadamnmask	 143222251	2755.90	.28	.0001016	2	7	9	88498
johnsonout_23	 143222251	1907.35	.28	.0001468	2	7	13	88498
511jabdelay	 143222251	12444.44	.28	.0000225	2	7	2	88498
wearadamnmask	 143222251	2755.90	.28	.0001016	2	7	9	88498
safeedforall	 143222251	364.48	.14	.0003841	1	7	34	88498
popbc	 1432413874548994052	892.85	.01	.0000112	1	55	1	88498
bc	 1432413874548994052	33.03	.43	.0130172	24	55	1152	88498
covidbc	 1432413874548994052	886.52	.05	.0000564	3	55	5	88498
bcpoli	 1432413874548994052	58.44	.14	.0023955	8	55	212	88498
bced	 1432413874548994052	163.03	.14	.0008587	8	55	76	88498
covid	 1432413874548994052	4.84	.34	.0701258	19	55	6206	88498
covidbc	 1432413874548994052	886.52	.05	.0000564	3	55	5	88498
omicron	 1432413874548994052	22.98	.16	.0069606	9	55	616	88498
bced	 1432413874548994052	163.03	.14	.0008587	8	55	76	88498
omicron	 1432413874548994052	22.98	.16	.0069606	9	55	616	88498
bced	 1432413874548994052	163.03	.14	.0008587	8	55	76	88498
drhenry	 1432413874548994052	444.44	.01	.0000225	1	55	2	88498
bced	 1432413874548994052	163.03	.14	.0008587	8	55	76	88498
omicron	 1432413874548994052	22.98	.16	.0069606	9	55	616	88498
covidisairborne	 1432413874548994052	27.48	.10	.0036385	6	55	322	88498
omicron	 1432413874548994052	22.98	.16	.0069606	9	55	616	88498
protectourchildren	 1432413874548994052	332.22	.03	.0000903	2	55	8	88498
bcpoli	 1432413874548994052	58.44	.14	.0023955	8	55	212	88498
bced	 1432413874548994052	163.03	.14	.0008587	8	55	76	88498
bcedenhancedmeasures	 1432413874548994052	221.72	.01	.0000451	1	55	4	88498
protectourchildren	 1432413874548994052	332.22	.03	.0000903	2	55	8	88498
bced	 1432413874548994052	163.03	.14	.0008587	8	55	76	88498
bcenhancedmeasures	 1432413874548994052	892.85	.01	.0000112	1	55	1	88498
omicron	 1432413874548994052	22.98	.16	.0069606	9	55	616	88498
delta	 1432413874548994052	29.50	.01	.0003389	1	55	30	88498
omicron	 1432413874548994052	22.98	.16	.0069606	9	55	616	88498
bcpoli	 1432413874548994052	58.44	.14	.0023955	8	55	212	88498
bc	 1432413874548994052	33.03	.43	.0130172	24	55	1152	88498
covid19	 1432413874548994052	3.07	.09	.0292887	5	55	2592	88498
bcpoli	 1432413874548994052	58.44	.14	.0023955	8	55	212	88498
covidbc	 1432413874548994052	886.52	.05	.0000564	3	55	5	88498
covid19	 1432413874548994052	3.07	.09	.0292887	5	55	2592	88498
omicron	 1432413874548994052	22.98	.16	.0069606	9	55	616	88498
omicron	 1432413874548994052	22.98	.16	.0069606	9	55	616	88498
bcpoli	 1432413874548994052	58.44	.14	.0023955	8	55	212	88498
covid	 1432413874548994052	4.84	.34	.0701258	19	55	6206	88498
bcpoli	 1432413874548994052	58.44	.14	.0023955	8	55	212	88498
omicron	 1432413874548994052	22.98	.16	.0069606	9	55	616	88498
longcovid	 1432413874548994052	1.46	.03	.0204411	2	55	1809	88498
worksafebc	 1432413874548994052	892.85	.01	.0000112	1	55	1	88498
covid19	 1432413874548994052	3.07	.09	.0292887	5	55	2592	88498
covid19	 1432413874548994052	3.07	.09	.0292887	5	55	2592	88498
covidisairborne	 1432413874548994052	27.48	.10	.0036385	6	55	322	88498
covid19	 1432413874548994052	3.07	.09	.0292887	5	55	2592	88498
covidisairborne	 1432413874548994052	27.48	.10	.0036385	6	55	322	88498
longcovid	 1432413874548994052	1.46	.03	.0204411	2	55	1809	88498
pem	 1432413874548994052	110.74	.01	.0000903	1	55	8	88498
covidisairborne	 1432413874548994052	27.48	.10	.0036385	6	55	322	88498
bced	 1432413874548994052	163.03	.14	.0008587	8	55	76	88498
covidisnotover	 1432413874548994052	2.25	.01	.0044407	1	55	393	88498
covidisairborne	 1432413874548994052	27.48	.10	.0036385	6	55	322	88498
covidisairborne	 1432413874548994052	27.48	.10	.0036385	6	55	322	88498
ba2	 1432413874548994052	3.48	.01	.0028701	1	55	254	88498
bcpoli	 1432413874548994052	58.44	.14	.0023955	8	55	212	88498
bcpoli	 1432413874548994052	58.44	.14	.0023955	8	55	212	88498
realism	 1433631997713289264	2184.17	.37	.0001694	3	8	15	88498
vladimirov	 1433631997713289264	10992.90	.62	.0000564	5	8	5	88498
vladimirov	 1433631997713289264	10992.90	.62	.0000564	5	8	5	88498
realism	 1433631997713289264	2184.17	.37	.0001694	3	8	15	88498
ivanvladimirov	 1433631997713289264	10714.28	.12	.0000112	1	8	1	88498
vladimirov	 1433631997713289264	10992.90	.62	.0000564	5	8	5	88498
vladimirov	 1433631997713289264	10992.90	.62	.0000564	5	8	5	88498
realism	 1433631997713289264	2184.17	.37	.0001694	3	8	15	88498
bbcbreakfast	 143415291	1427.55	1.00	.0007005	12	12	62	88498
bbcbreakfast	 143415291	1427.55	1.00	.0007005	12	12	62	88498
bbcbreakfast	 143415291	1427.55	1.00	.0007005	12	12	62	88498
bbcbreakfast	 143415291	1427.55	1.00	.0007005	12	12	62	88498
bbcbreakfast	 143415291	1427.55	1.00	.0007005	12	12	62	88498
bbcbreakfast	 143415291	1427.55	1.00	.0007005	12	12	62	88498
bbcbreakfast	 143415291	1427.55	1.00	.0007005	12	12	62	88498
bbcbreakfast	 143415291	1427.55	1.00	.0007005	12	12	62	88498
bbcbreakfast	 143415291	1427.55	1.00	.0007005	12	12	62	88498
bbcbreakfast	 143415291	1427.55	1.00	.0007005	12	12	62	88498
bbcbreakfast	 143415291	1427.55	1.00	.0007005	12	12	62	88498
bbcbreakfast	 143415291	1427.55	1.00	.0007005	12	12	62	88498
babynyar	 143427448	177.30	.01	.0000564	1	52	5	88498
stoprussianaggression	 143427448	194.30	.09	.0004632	5	52	41	88498
russian	 143427448	18.85	.30	.0159099	16	52	1408	88498
ukraine	 143427448	2.40	.21	.0874031	11	52	7735	88498
ukraine	 143427448	2.40	.21	.0874031	11	52	7735	88498
stoprussianaggression	 143427448	194.30	.09	.0004632	5	52	41	88498
ukraine	 143427448	2.40	.21	.0874031	11	52	7735	88498
closeuaskynow	 143427448	1624.81	.11	.0000677	6	52	6	88498
stoprussianagression	 143427448	245.94	.05	.0002033	3	52	18	88498
closeuaskynow	 143427448	1624.81	.11	.0000677	6	52	6	88498
mariupol	 143427448	23.08	.09	.0038983	5	52	345	88498
stoprussianaggression	 143427448	194.30	.09	.0004632	5	52	41	88498
closeuaskynow	 143427448	1624.81	.11	.0000677	6	52	6	88498
russia	 143427448	7.80	.38	.0486790	20	52	4308	88498
stoprussianaggression	 143427448	194.30	.09	.0004632	5	52	41	88498
ukraine	 143427448	2.40	.21	.0874031	11	52	7735	88498
russia	 143427448	7.80	.38	.0486790	20	52	4308	88498
ukraine	 143427448	2.40	.21	.0874031	11	52	7735	88498
closeuaskynow	 143427448	1624.81	.11	.0000677	6	52	6	88498
stoprussianaggresssion	 143427448	892.85	.01	.0000112	1	52	1	88498
standwithukraine️	 143427448	3.61	.01	.0027684	1	52	245	88498
hostomel	 143427448	68.11	.01	.0001468	1	52	13	88498
russian	 143427448	18.85	.30	.0159099	16	52	1408	88498
stoprussianaggression	 143427448	194.30	.09	.0004632	5	52	41	88498
slavaukraini	 143427448	7.25	.01	.0013785	1	52	122	88498
kharkiv	 143427448	6.32	.01	.0015819	1	52	140	88498
russian	 143427448	18.85	.30	.0159099	16	52	1408	88498
closeuaskynow	 143427448	1624.81	.11	.0000677	6	52	6	88498
stoprussianagression	 143427448	245.94	.05	.0002033	3	52	18	88498
mariupol	 143427448	23.08	.09	.0038983	5	52	345	88498
russian	 143427448	18.85	.30	.0159099	16	52	1408	88498
closeuaskynow	 143427448	1624.81	.11	.0000677	6	52	6	88498
standwithukraine	 143427448	1.99	.03	.0150511	2	52	1332	88498
stoprussianagression	 143427448	245.94	.05	.0002033	3	52	18	88498
ukrainian	 143427448	8.31	.05	.0060114	3	52	532	88498
russian	 143427448	18.85	.30	.0159099	16	52	1408	88498
weareukraine	 143427448	531.91	.03	.0000564	2	52	5	88498
savemariupol	 143427448	110.66	.03	.0002711	2	52	24	88498
russia	 143427448	7.80	.38	.0486790	20	52	4308	88498
ukraine	 143427448	2.40	.21	.0874031	11	52	7735	88498
weareukraine	 143427448	531.91	.03	.0000564	2	52	5	88498
russians	 143427448	10.29	.01	.0009717	1	52	86	88498
kyiv	 143427448	1.76	.01	.0056724	1	52	502	88498
stoprussianwar	 143427448	444.44	.01	.0000225	1	52	2	88498
armukrainenow	 143427448	8.67	.01	.0011525	1	52	102	88498
ukrainian	 143427448	8.31	.05	.0060114	3	52	532	88498
azovstal	 143427448	189.75	.03	.0001581	2	52	14	88498
russia	 143427448	7.80	.38	.0486790	20	52	4308	88498
ukrainian	 143427448	8.31	.05	.0060114	3	52	532	88498
azovstal	 143427448	189.75	.03	.0001581	2	52	14	88498
mariupol	 143427448	23.08	.09	.0038983	5	52	345	88498
savemariupol	 143427448	110.66	.03	.0002711	2	52	24	88498
truthbillboards	 1434933202225799170	136.17	.08	.0005875	11	125	52	88498
idsillegal	 1434933202225799170	136.16	.10	.0007344	13	125	65	88498
namegate	 1434933202225799170	253.16	.02	.0000790	3	125	7	88498
legalnamefraud	 1434933202225799170	177.02	.10	.0005649	13	125	50	88498
truthbillboard	 1434933202225799170	150.30	.09	.0005988	12	125	53	88498
heart	 1434933202225799170	0	0	.0005310	1	125	47	88498
god	 1434933202225799170	13.41	.01	.0007457	2	125	66	88498
tencommandments	 1434933202225799170	0	0	.0000112	1	125	1	88498
truthbillboards	 1434933202225799170	136.17	.08	.0005875	11	125	52	88498
idsillegal	 1434933202225799170	136.16	.10	.0007344	13	125	65	88498
bccrss	 1434933202225799170	78.67	.08	.0010169	10	125	90	88498
legalnamefraud	 1434933202225799170	177.02	.10	.0005649	13	125	50	88498
revelation	 1434933202225799170	591.71	.02	.0000338	3	125	3	88498
supernatural	 1434933202225799170	0	0	.0000112	1	125	1	88498
truthbomb	 1434933202225799170	444.44	.01	.0000225	2	125	2	88498
jesuschrist	 1434933202225799170	0	0	.0000225	1	125	2	88498
truthbillboards	 1434933202225799170	136.17	.08	.0005875	11	125	52	88498
windstorm	 1434933202225799170	0	0	.0000112	1	125	1	88498
freshair	 1434933202225799170	0	0	.0000790	1	125	7	88498
kazakhstan	 1434933202225799170	0	0	.0002485	1	125	22	88498
karankundrra	 1434933202225799170	0	0	.0000112	1	125	1	88498
idsillegal	 1434933202225799170	136.16	.10	.0007344	13	125	65	88498
legalnamefraud	 1434933202225799170	177.02	.10	.0005649	13	125	50	88498
revelation	 1434933202225799170	591.71	.02	.0000338	3	125	3	88498
simpleshotsaturday	 1434933202225799170	0	0	.0000112	1	125	1	88498
simple	 1434933202225799170	295.85	.01	.0000338	2	125	3	88498
truthbillboards	 1434933202225799170	136.17	.08	.0005875	11	125	52	88498
revelation	 1434933202225799170	591.71	.02	.0000338	3	125	3	88498
see	 1434933202225799170	0	0	.0007570	1	125	67	88498
legal	 1434933202225799170	125.64	.23	.0018305	29	125	162	88498
name组合	 1434933202225799170	0	0	.0000112	1	125	1	88498
legalnamefraud	 1434933202225799170	177.02	.10	.0005649	13	125	50	88498
idsillegal	 1434933202225799170	136.16	.10	.0007344	13	125	65	88498
bccrss	 1434933202225799170	78.67	.08	.0010169	10	125	90	88498
kjv	 1434933202225799170	208.33	.04	.0001920	5	125	17	88498
kogdotnet	 1434933202225799170	591.71	.02	.0000338	3	125	3	88498
knight	 1434933202225799170	0	0	.0001016	1	125	9	88498
servant	 1434933202225799170	0	0	.0000225	1	125	2	88498
getthefutureyouwant	 1434933202225799170	0	0	.0000112	1	125	1	88498
kjv	 1434933202225799170	208.33	.04	.0001920	5	125	17	88498
vegan	 1434933202225799170	4.68	.01	.0021356	2	125	189	88498
vegans	 1434933202225799170	0	0	.0000677	1	125	6	88498
idsillegal	 1434933202225799170	136.16	.10	.0007344	13	125	65	88498
novaccinemandates	 1434933202225799170	0	0	.0000677	1	125	6	88498
nomore	 1434933202225799170	0	0	.0002485	1	125	22	88498
genocidegames	 1434933202225799170	0	0	.0000338	1	125	3	88498
legaldeathcult	 1434933202225799170	0	0	.0000903	1	125	8	88498
bccrss	 1434933202225799170	78.67	.08	.0010169	10	125	90	88498
truthbillboards	 1434933202225799170	136.17	.08	.0005875	11	125	52	88498
idsillegal	 1434933202225799170	136.16	.10	.0007344	13	125	65	88498
legalnamefraud	 1434933202225799170	177.02	.10	.0005649	13	125	50	88498
truthbomb	 1434933202225799170	444.44	.01	.0000225	2	125	2	88498
bccrss	 1434933202225799170	78.67	.08	.0010169	10	125	90	88498
idsillegal	 1434933202225799170	136.16	.10	.0007344	13	125	65	88498
crime	 1434933202225799170	0	0	.0049718	1	125	440	88498
fraud	 1434933202225799170	113.67	.14	.0012316	18	125	109	88498
truthbillboards	 1434933202225799170	136.17	.08	.0005875	11	125	52	88498
legalnamefraud	 1434933202225799170	177.02	.10	.0005649	13	125	50	88498
legal	 1434933202225799170	125.64	.23	.0018305	29	125	162	88498
name	 1434933202225799170	134.68	.14	.0010395	18	125	92	88498
originalsin	 1434933202225799170	0	0	.0000112	1	125	1	88498
birthcertificatefraud	 1434933202225799170	147.56	.03	.0002033	4	125	18	88498
birthcertificatefraud	 1434933202225799170	147.56	.03	.0002033	4	125	18	88498
idsillegal	 1434933202225799170	136.16	.10	.0007344	13	125	65	88498
crown	 1434933202225799170	0	0	.0001807	1	125	16	88498
bccrss	 1434933202225799170	78.67	.08	.0010169	10	125	90	88498
laverdad	 1434933202225799170	0	0	.0000112	1	125	1	88498
10commandments	 1434933202225799170	147.71	.01	.0000677	2	125	6	88498
truthbillboards	 1434933202225799170	136.17	.08	.0005875	11	125	52	88498
legalnamefraud	 1434933202225799170	177.02	.10	.0005649	13	125	50	88498
legalnamefraud	 1434933202225799170	177.02	.10	.0005649	13	125	50	88498
breaking	 1434933202225799170	4.34	.02	.0045989	3	125	407	88498
